Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Gender,Age,Email,Phone,Region,State,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Order_Priority,Customer_Segment,Delivery_Days,Customer_Rating,Returned
ORD000103,2022-09-19,2022-09-22,CUST01201,Urishilla Gour,Female,55,shivani35@example.net,00041011825,West,Goa,Ponda,P1055,Coffee Table,Furniture,Dell,9,22143,5.0,189322.65,125454.51,63868.14,Credit Card,Medium,Corporate,3,3.0,No
ORD000104,2023-10-28,2023-10-30,CUST02219,Abhiram Sankar,Male,64,charita68@example.net,5652189925,Central,Chhattisgarh,Raipur,P1042,Bed,Furniture,Cello,4,38969,30.0,109113.2,106062.64,3050.56,UPI,Low,Corporate,2,4.0,No
ORD000105,2024-11-20,2024-11-26,CUST02527,Dipta Merchant,Female,43,jjaggi@example.net,9708233721,North,Haryana,Faridabad,P1058,Recliner,Furniture,Boat,3,88539,0.0,265617.0,197874.96,67742.04,UPI,Critical,Corporate,6,5.0,No
ORD000106,2025-12-11,2025-12-17,CUST00677,Sneha Sundaram,Female,33,imandal@example.net,01195503142,Central,Chhattisgarh,Korba,P1077,Sneakers,Clothing,Philips,10,10380,10.0,93420.0,70889.1,22530.9,Cash,Low,Corporate,6,4.0,No
ORD000107,2023-11-17,2023-11-19,CUST03363,Meghana Parekh,Female,64,,,West,Rajasthan,Kota,P1015,Headphones,Electronics,Apple,2,50115,,75172.5,57495.94,17676.56,Cash,Low,Premium,2,,Yes
ORD000108,2024-09-19,2024-09-26,CUST00893,Raghav Saha,Male,32,,,Central,Madhya Pradesh,Bhopal,P1124,Football,Sports,Boat,10,46857,,468570.0,367375.2,101194.8,Credit Card,Critical,Premium,7,,No
ORD000109,2023-04-14,2023-04-18,CUST03887,Wriddhish Johal,Male,61,ekbalchaudhari@example.com,8176315129,Central,Madhya Pradesh,Gwalior,P1025,Keyboard,Electronics,Cello,10,7831,10.0,70479.0,48451.5,22027.5,Net Banking,Low,Corporate,4,2.0,No
ORD000110,2023-05-20,2023-05-22,CUST02982,Zansi Datta,Female,43,jalsa06@example.com,+910046673554,West,Maharashtra,Pune,P1056,Coffee Table,Furniture,Godrej,7,80007,30.0,392034.3,379120.35,12913.95,Net Banking,High,Premium,2,5.0,No
ORD000111,2022-01-21,2022-01-23,CUST03543,Mitesh Chadha,Male,26,rattanthomas@example.org,1764572430,South,Tamil Nadu,Trichy,P1004,Smartphone,Electronics,Sony,4,4665,25.0,13995.0,10429.8,3565.2,UPI,Medium,Corporate,2,5.0,No
ORD000112,2025-09-21,2025-09-26,CUST02090,Aashi Pai,Female,70,kohliyatin@example.com,05061781520,North,Haryana,Gurugram,P1129,Basketball,Sports,Milton,5,54464,0.0,272320.0,215315.4,57004.6,Debit Card,Medium,Premium,5,4.0,No
ORD000113,2025-07-20,2025-07-26,CUST02144,Oviya Sahota,Female,20,bajajanthony@example.net,00252838789,Central,Madhya Pradesh,Gwalior,P1090,Blazer,Clothing,Milton,4,67062,25.0,201186.0,153983.32,47202.68,Cash,High,Corporate,6,2.0,Yes
ORD000114,2023-12-04,2023-12-06,CUST03102,Jonathan Contractor,Male,56,ramachandranwaida@example.com,4472165629,South,Tamil Nadu,Coimbatore,P1025,Keyboard,Electronics,Cello,8,7831,25.0,46986.0,38761.2,8224.8,Credit Card,Low,Corporate,2,4.0,No
ORD000115,2025-07-17,2025-07-20,CUST01783,Max Vyas,Male,42,zaitraratta@example.com,05247668236,Central,Madhya Pradesh,Ujjain,P1142,Tennis Ball,Sports,Puma,1,15657,30.0,10959.9,10420.65,539.25,Debit Card,Critical,Corporate,3,1.0,No
ORD000116,2024-07-20,2024-07-25,CUST03788,Advika Dayal,Female,27,hbrar@example.net,0005004384,West,Gujarat,Vadodara,P1130,Badminton Racket,Sports,LG,1,92417,15.0,78554.45,53826.31,24728.14,Credit Card,High,Regular,5,2.0,Yes
ORD000117,2023-08-05,2023-08-12,CUST02931,Inaya Butala,Female,66,noah44@example.com,00420949118,South,Karnataka,Belagavi,P1115,Iron,Home & Kitchen,Apple,10,17646,10.0,158814.0,130780.5,28033.5,UPI,High,Regular,7,5.0,No
ORD000118,2025-05-12,2025-05-17,CUST02085,Patrick Lalla,Male,67,wshetty@example.org,+911342312924,East,Jharkhand,Ranchi,P1092,Mixer,Home & Kitchen,Sony,4,53423,20.0,170953.6,125216.24,45737.36,UPI,Low,Premium,5,2.0,No
ORD000119,2022-09-05,2022-09-08,CUST01175,Anvi Dar,Female,22,patlanakul@example.com,+916494970820,East,Jharkhand,Bokaro,P1134,Gym Gloves,Sports,Reebok,10,87011,15.0,739593.5,528973.7,210619.8,Credit Card,High,Corporate,3,4.0,No
ORD000120,2022-07-02,2022-07-04,CUST03230,Nachiket Saran,Male,62,,,South,Tamil Nadu,Chennai,P1126,Football,Sports,HP,7,98735,,518358.75,412175.4,106183.35,Debit Card,Critical,Premium,2,,Yes
ORD000121,2023-12-11,2023-12-13,CUST02281,Noah Shan,Male,52,godalakshit@example.org,5788184452,South,Tamil Nadu,Salem,P1067,Jacket,Clothing,Boat,9,95311,5.0,814909.05,712534.41,102374.64,UPI,High,Corporate,2,4.0,No
ORD000122,2023-07-05,2023-07-11,CUST01670,Aditya Keer,Male,41,ucchal48@example.net,09478693190,West,Rajasthan,Kota,P1013,Headphones,Electronics,Reebok,10,96147,25.0,721102.5,661325.5,59777.0,Net Banking,High,Corporate,6,2.0,Yes
ORD000123,2023-06-24,2023-06-29,CUST01287,Girik Modi,Male,20,tejas20@example.net,5210688304,North,Delhi,Rohini,P1086,Sweater,Clothing,Godrej,5,8165,5.0,38783.75,29547.25,9236.5,Credit Card,Critical,Premium,5,3.0,No
ORD000124,2024-03-20,2024-03-21,CUST00457,Darsh Kala,Male,52,patrick31@example.net,9393868323,North,Uttarakhand,Dehradun,P1043,Wardrobe,Furniture,Bajaj,4,66112,20.0,211558.4,205896.2,5662.2,Debit Card,High,Regular,1,4.0,No
ORD000125,2022-03-11,2022-03-17,CUST00041,Wriddhish Ramanathan,Male,70,kamalabora@example.net,06957843397,West,Rajasthan,Kota,P1116,Iron,Home & Kitchen,Samsung,10,34835,30.0,243845.0,208478.6,35366.4,Net Banking,High,Corporate,6,3.0,Yes
ORD000126,2024-03-30,2024-04-05,CUST00094,Kai Kapur,Male,58,savantrehaan@example.net,+914802501062,West,Maharashtra,Nashik,P1129,Basketball,Sports,Milton,8,54464,20.0,348569.6,344504.64,4064.96,Cash,High,Corporate,6,2.0,No
ORD000127,2023-01-21,2023-01-25,CUST02003,Mohini Singh,Female,43,ridhishroff@example.com,07219823556,East,Bihar,Gaya,P1093,Mixer,Home & Kitchen,Milton,1,75168,0.0,75168.0,46894.65,28273.35,UPI,Medium,Corporate,4,3.0,No
ORD000128,2024-07-30,2024-07-31,CUST03048,Advik Kamdar,Male,22,schand@example.net,6262462161,East,Bihar,Patna,P1106,Gas Stove,Home & Kitchen,Havells,7,88038,15.0,523826.1,490012.32,33813.78,Debit Card,Medium,Premium,1,5.0,Yes
ORD000129,2022-03-12,2022-03-18,CUST03414,Yauvani Oza,Female,58,samakshdua@example.org,+917677943914,East,Jharkhand,Dhanbad,P1138,Yoga Mat,Sports,Reebok,9,70782,15.0,541482.3,413657.37,127824.93,Credit Card,Medium,Regular,6,1.0,No
ORD000130,2025-10-01,2025-10-03,CUST00276,Aditya Kibe,Male,22,balihemal@example.net,5843226494,Central,Chhattisgarh,Raipur,P1051,Study Table,Furniture,Godrej,1,40806,30.0,28564.2,25374.63,3189.57,Net Banking,Low,Regular,2,2.0,No
ORD000131,2022-11-20,2022-11-21,CUST03622,Utkarsh Sanghvi,Male,25,benjaminnatt@example.net,09084406151,West,Maharashtra,Pune,P1098,Pressure Cooker,Home & Kitchen,LG,10,85107,20.0,680856.0,544684.1,136171.9,Credit Card,Critical,Regular,1,4.0,No
ORD000132,2024-06-26,2024-06-28,CUST00127,Pallavi Ratti,Female,53,oviya06@example.org,9847787285,North,Delhi,Dwarka,P1142,Tennis Ball,Sports,Puma,1,15657,5.0,14874.15,10420.65,4453.5,Debit Card,High,Corporate,2,2.0,No
ORD000133,2023-04-04,2023-04-08,CUST03313,Owen Kulkarni,Male,21,bainsyashoda@example.org,2975072272,West,Rajasthan,Ajmer,P1057,Coffee Table,Furniture,Cello,6,28260,15.0,144126.0,140509.98,3616.02,Credit Card,Low,Corporate,4,1.0,No
ORD000134,2025-07-12,2025-07-18,CUST02189,Nathan Ram,Male,30,girik40@example.net,+915829436153,Central,Chhattisgarh,Durg,P1050,Study Table,Furniture,Puma,1,48076,10.0,43268.4,39115.43,4152.97,Credit Card,High,Regular,6,3.0,No
ORD000135,2025-04-21,2025-04-25,CUST03397,Maanas Mann,Male,25,riacheema@example.org,+917888084318,North,Punjab,Patiala,P1124,Football,Sports,Boat,8,46857,15.0,318627.6,293900.16,24727.44,Debit Card,Critical,Premium,4,3.0,Yes
ORD000136,2023-02-17,2023-02-22,CUST00116,Tanay Wali,Male,23,garayashodhara@example.com,4996485936,East,Jharkhand,Bokaro,P1111,Cookware Set,Home & Kitchen,HP,4,79776,0.0,319104.0,195671.04,123432.96,Net Banking,Low,Corporate,5,3.0,No
ORD000137,2023-12-01,2023-12-04,CUST03843,Onkar Ray,Male,63,utkarsh27@example.org,9272446367,West,Maharashtra,Mumbai,P1140,Skipping Rope,Sports,HP,7,35295,20.0,197652.0,138721.38,58930.62,Cash,Low,Premium,3,4.0,No
ORD000138,2024-11-25,2024-11-30,CUST02309,Eshana Mohanty,Female,61,aryanjoshi@example.org,2550852833,North,Haryana,Panipat,P1089,Blazer,Clothing,Apple,7,70115,20.0,392644.0,293123.39,99520.61,Cash,High,Regular,5,1.0,Yes
ORD000139,2022-07-13,2022-07-15,CUST01511,Zayyan Goda,Male,30,ganeshazad@example.com,7843100960,North,Uttarakhand,Nainital,P1059,Recliner,Furniture,Adidas,10,57922,30.0,405454.0,474893.3,-69439.3,Credit Card,Medium,Premium,2,4.0,No
ORD000140,2023-07-12,2023-07-16,CUST03645,Nilima Dutta,Female,67,gkamdar@example.net,04140815052,East,Jharkhand,Dhanbad,P1075,Hoodie,Clothing,Havells,9,25431,0.0,228879.0,162706.77,66172.23,Debit Card,Low,Premium,4,5.0,Yes
ORD000141,2022-01-29,2022-02-05,CUST03680,Ansh Shroff,Male,63,yauvaniganesan@example.org,04447594172,South,Telangana,Warangal,P1001,Laptop,Electronics,HP,2,32598,30.0,45637.2,40223.54,5413.66,UPI,High,Corporate,7,4.0,No
ORD000142,2024-08-14,2024-08-21,CUST00893,Raghav Saha,Male,32,sridharbina@example.com,+919271582332,Central,Madhya Pradesh,Bhopal,P1045,Wardrobe,Furniture,Nike,1,82459,0.0,82459.0,52735.29,29723.71,Net Banking,Low,Regular,7,1.0,Yes
ORD000143,2024-07-12,2024-07-14,CUST00855,Arunima Sachdeva,Female,69,omisha28@example.net,7912354201,North,Punjab,Ludhiana,P1066,Jeans,Clothing,Sony,9,37000,20.0,266400.0,249980.85,16419.15,Credit Card,Critical,Corporate,2,3.0,No
ORD000144,2023-04-20,2023-04-26,CUST00276,Aditya Kibe,Male,22,balihemal@example.net,5843226494,Central,Chhattisgarh,Raipur,P1116,Iron,Home & Kitchen,Samsung,5,34835,25.0,130631.25,104239.3,26391.95,Cash,Critical,Corporate,6,3.0,No
ORD000145,2023-04-21,2023-04-28,CUST03428,Logan Bhardwaj,Male,39,ojas27@example.org,09143863184,East,Bihar,Gaya,P1112,Vacuum Cleaner,Home & Kitchen,Puma,10,66744,25.0,500580.0,464911.7,35668.3,Net Banking,High,Regular,7,5.0,Yes
ORD000146,2023-03-08,2023-03-09,CUST00072,Abeer Mital,Male,56,charan67@example.org,03829702017,South,Telangana,Warangal,P1003,Laptop,Electronics,Nike,10,97580,20.0,780640.0,797866.6,-17226.6,Credit Card,Critical,Regular,1,5.0,No
ORD000147,2024-12-08,2024-12-10,CUST02730,Hemal Mital,Female,27,fhalder@example.com,+915193796923,Central,Chhattisgarh,Raipur,P1094,Microwave,Home & Kitchen,Havells,3,55448,0.0,166344.0,124294.23,42049.77,Debit Card,High,Regular,2,1.0,No
ORD000148,2025-09-14,2025-09-19,CUST01980,Kalpit Chaudhari,Male,40,kbadal@example.net,8065418339,North,Delhi,Janakpuri,P1096,Microwave,Home & Kitchen,Sony,5,34679,25.0,130046.25,105992.5,24053.75,UPI,Low,Regular,5,3.0,No
ORD000149,2025-04-08,2025-04-14,CUST00430,Fariq Boase,Male,63,pkhatri@example.org,8602153009,West,Rajasthan,Udaipur,P1008,Tablet,Electronics,Cello,1,36963,5.0,35114.85,29305.34,5809.51,Debit Card,Low,Corporate,6,5.0,No
ORD000150,2023-08-25,2023-08-27,CUST03458,Gaurav Bakshi,Male,30,nhalder@example.org,5255011018,North,Haryana,Hisar,P1035,Dining Table,Furniture,Reebok,10,12415,10.0,111735.0,96431.6,15303.4,Debit Card,Critical,Corporate,2,2.0,Yes
ORD000151,2025-07-03,2025-07-09,CUST03537,Ojasvi Randhawa,Female,24,zayan89@example.net,4245611941,East,Jharkhand,Dhanbad,P1056,Coffee Table,Furniture,Godrej,10,80007,0.0,800070.0,541600.5,258469.5,Cash,Critical,Corporate,6,2.0,No
ORD000152,2024-05-07,2024-05-11,CUST03578,Janya Kala,Female,65,bhavya37@example.org,8849388331,North,Haryana,Panipat,P1146,Dumbbell,Sports,Nilkamal,7,97748,30.0,478965.2,527622.13,-48656.93,Credit Card,Medium,Corporate,4,1.0,No
ORD000153,2024-12-08,2024-12-13,CUST00777,Arjun Patla,Male,36,guhahiral@example.org,09901623365,West,Gujarat,Ahmedabad,P1056,Coffee Table,Furniture,Godrej,6,80007,30.0,336029.4,324960.3,11069.1,Debit Card,Low,Corporate,5,2.0,Yes
ORD000154,2023-03-12,2023-03-17,CUST02236,Kalpit Deshmukh,Male,43,atharvparekh@example.net,6108802641,South,Kerala,Thrissur,P1086,Sweater,Clothing,Godrej,10,8165,30.0,57155.0,59094.5,-1939.5,Cash,Critical,Premium,5,5.0,No
ORD000155,2023-08-18,2023-08-24,CUST00787,Kritika Sibal,Female,58,chandraeesha@example.net,01634636826,West,Gujarat,Bhavnagar,P1121,Cricket Bat,Sports,Reebok,4,19910,0.0,79640.0,54070.48,25569.52,Net Banking,Medium,Premium,6,1.0,No
ORD000156,2023-05-05,2023-05-07,CUST00301,Jeevika Srinivasan,Female,31,csharaf@example.com,04066634910,South,Kerala,Thrissur,P1111,Cookware Set,Home & Kitchen,HP,10,79776,25.0,598320.0,489177.6,109142.4,Credit Card,Low,Regular,2,5.0,No
ORD000157,2024-02-28,2024-03-06,CUST02247,Farhan Behl,Male,68,xdevi@example.org,1629719216,West,Gujarat,Bhavnagar,P1077,Sneakers,Clothing,Philips,7,10380,5.0,69027.0,49622.37,19404.63,UPI,Critical,Regular,7,2.0,No
ORD000158,2023-12-15,2023-12-18,CUST00202,Eesha Oak,Female,27,regerajeshri@example.com,4561903232,West,Gujarat,Bhavnagar,P1055,Coffee Table,Furniture,Dell,9,22143,0.0,199287.0,125454.51,73832.49,UPI,Medium,Regular,3,3.0,No
ORD000159,2022-08-04,2022-08-05,CUST03350,Gauri Ahuja,Female,20,sanaya43@example.net,02388075090,East,Jharkhand,Dhanbad,P1087,Sweater,Clothing,Dell,8,71566,20.0,458022.4,325360.4,132662.0,Debit Card,Critical,Premium,1,1.0,No
ORD000160,2024-04-11,2024-04-18,CUST03412,Chakradhar Lad,Male,40,nitara17@example.org,5766790925,Central,Chhattisgarh,Durg,P1135,Gym Gloves,Sports,Adidas,8,43525,15.0,295970.0,220612.88,75357.12,Cash,Medium,Regular,7,5.0,Yes
ORD000161,2023-04-12,2023-04-13,CUST00749,Manthan Dasgupta,Male,62,qghosh@example.org,3469426284,North,Uttarakhand,Roorkee,P1038,Sofa,Furniture,Philips,3,61848,20.0,148435.2,131501.4,16933.8,Credit Card,High,Regular,1,3.0,No
ORD000162,2024-01-03,2024-01-08,CUST01858,Raagini Koshy,Female,65,omishahayre@example.com,+912285138376,North,Delhi,Janakpuri,P1024,Monitor,Electronics,Lenovo,10,35882,30.0,251174.0,303869.2,-52695.2,UPI,Medium,Premium,5,2.0,No
ORD000163,2022-01-27,2022-01-31,CUST02851,Gabriel Sampath,Male,53,mistrynikita@example.com,+918697726207,West,Maharashtra,Nashik,P1073,Hoodie,Clothing,Apple,8,53272,15.0,362249.6,327500.96,34748.64,UPI,Medium,Premium,4,4.0,No
ORD000164,2025-05-07,2025-05-11,CUST01595,Megha Sahota,Female,68,mramesh@example.com,+913030755044,West,Maharashtra,Nagpur,P1112,Vacuum Cleaner,Home & Kitchen,Puma,3,66744,15.0,170197.2,139473.51,30723.69,Credit Card,Low,Regular,4,3.0,No
ORD000165,2024-04-09,2024-04-12,CUST02293,Aayush Chandra,Male,21,isaac58@example.org,02889436492,East,Odisha,Bhubaneswar,P1094,Microwave,Home & Kitchen,Havells,10,55448,30.0,388136.0,414314.1,-26178.1,Debit Card,High,Regular,3,4.0,No
ORD000166,2025-11-23,2025-11-29,CUST02240,Farhan Khosla,Male,46,lila39@example.net,+910386280139,North,Haryana,Panipat,P1072,Shirt,Clothing,HP,5,61713,10.0,277708.5,249675.7,28032.8,Debit Card,Medium,Premium,6,4.0,No
ORD000167,2024-06-27,2024-07-03,CUST01971,Saanvi Ramachandran,Female,35,waliurishilla@example.com,1375819119,West,Gujarat,Bhavnagar,P1009,Tablet,Electronics,Philips,5,1351,30.0,4728.5,5252.95,-524.45,Net Banking,Medium,Premium,6,5.0,No
ORD000168,2022-10-13,2022-10-19,CUST03006,Sai Uppal,Female,20,forumchana@example.com,09781552590,South,Karnataka,Belagavi,P1094,Microwave,Home & Kitchen,Havells,7,55448,25.0,291102.0,290019.87,1082.13,UPI,Low,Corporate,6,5.0,No
ORD000169,2024-01-19,2024-01-20,CUST03371,Chakradev Dugar,Male,21,samarjha@example.com,+918389715356,West,Maharashtra,Nagpur,P1072,Shirt,Clothing,HP,2,61713,30.0,86398.2,99870.28,-13472.08,Credit Card,Critical,Regular,1,3.0,Yes
ORD000170,2023-04-21,2023-04-26,CUST01704,Eiravati Sahota,Female,41,urishilla75@example.net,+915861432683,East,Odisha,Bhubaneswar,P1126,Football,Sports,HP,6,98735,0.0,592410.0,353293.2,239116.8,Credit Card,High,Corporate,5,4.0,No
ORD000171,2024-05-11,2024-05-15,CUST02353,Patrick Mahajan,Male,28,lakshsathe@example.org,06277278768,North,Haryana,Gurugram,P1103,Ceiling Fan,Home & Kitchen,Dell,1,32518,25.0,24388.5,21489.78,2898.72,Credit Card,Low,Corporate,4,1.0,No
ORD000172,2025-01-20,2025-01-22,CUST03416,Yashoda Bala,Female,34,qbhavsar@example.net,05040914551,South,Karnataka,Mangalore,P1011,Smartwatch,Electronics,Philips,9,44618,25.0,301171.5,233172.27,67999.23,Net Banking,Medium,Premium,2,1.0,No
ORD000173,2024-06-07,2024-06-10,CUST00836,Gauri Swamy,Female,59,mohammedyadav@example.org,9337786082,Central,Madhya Pradesh,Bhopal,P1070,Shirt,Clothing,Philips,1,13204,5.0,12543.8,9872.56,2671.24,Net Banking,Critical,Regular,3,3.0,No
ORD000174,2023-05-25,2023-05-31,CUST00354,Mason Dalal,Male,68,jshere@example.com,+918850306705,Central,Madhya Pradesh,Gwalior,P1018,Bluetooth Speaker,Electronics,Boat,5,38430,25.0,144112.5,162475.6,-18363.1,Cash,Medium,Regular,6,4.0,No
ORD000175,2025-01-11,2025-01-16,CUST00354,Mason Dalal,Male,68,jshere@example.com,+918850306705,Central,Madhya Pradesh,Gwalior,P1043,Wardrobe,Furniture,Bajaj,3,66112,5.0,188419.2,154422.15,33997.05,Debit Card,Medium,Premium,5,5.0,No
ORD000176,2023-10-20,2023-10-24,CUST01722,Aayush Bobal,Male,42,aarini52@example.org,+918781209565,North,Delhi,Rohini,P1086,Sweater,Clothing,Godrej,1,8165,10.0,7348.5,5909.45,1439.05,Debit Card,Critical,Corporate,4,3.0,Yes
ORD000177,2025-07-30,2025-08-01,CUST00551,Madhav Swaminathan,Male,50,ekavirbarman@example.net,04970261480,South,Telangana,Nizamabad,P1135,Gym Gloves,Sports,Adidas,7,43525,5.0,289441.25,193036.27,96404.98,UPI,Medium,Regular,2,5.0,No
ORD000178,2023-07-06,2023-07-12,CUST02186,Sarthak Bahl,Male,43,qbobal@example.org,00441276992,North,Delhi,Rohini,P1061,T-Shirt,Clothing,LG,3,3257,15.0,8305.35,7098.57,1206.78,UPI,Critical,Regular,6,4.0,Yes
ORD000179,2025-11-10,2025-11-15,CUST00070,Maanav Nadig,Male,30,yadavichanda@example.com,4819669663,North,Uttarakhand,Haridwar,P1002,Laptop,Electronics,Samsung,7,97030,20.0,543368.0,394450.21,148917.79,Credit Card,Critical,Corporate,5,3.0,No
ORD000180,2023-01-04,2023-01-06,CUST03325,Xavier Swaminathan,Male,58,niharika03@example.net,+912690989118,North,Punjab,Jalandhar,P1035,Dining Table,Furniture,Reebok,8,12415,0.0,99320.0,77145.28,22174.72,Debit Card,High,Premium,2,5.0,No
ORD000181,2025-02-21,2025-02-28,CUST02875,Aayush Rattan,Male,23,usuresh@example.net,7382515909,South,Kerala,Kochi,P1107,Gas Stove,Home & Kitchen,Nilkamal,8,39740,30.0,222544.0,263723.2,-41179.2,Net Banking,Low,Corporate,7,4.0,No
ORD000182,2023-01-23,2023-01-24,CUST03903,Matthew Guha,Male,60,ethanagrawal@example.com,09654950611,West,Goa,Panaji,P1014,Headphones,Electronics,Nike,10,16861,5.0,160179.5,141958.6,18220.9,Debit Card,Low,Corporate,1,5.0,No
ORD000183,2022-12-26,2023-01-01,CUST02152,Vihaan Chhabra,Male,36,deepaupadhyay@example.org,0407057627,North,Uttarakhand,Nainital,P1013,Headphones,Electronics,Reebok,4,96147,5.0,365358.6,264530.2,100828.4,Credit Card,Medium,Premium,6,1.0,No
ORD000184,2023-05-08,2023-05-14,CUST02415,Priya Gandhi,Female,68,hravi@example.com,+916198193094,Central,Chhattisgarh,Bilaspur,P1098,Pressure Cooker,Home & Kitchen,LG,10,85107,10.0,765963.0,544684.1,221278.9,Debit Card,High,Premium,6,5.0,Yes
ORD000185,2024-01-24,2024-01-27,CUST02285,Januja Borah,Female,44,dhriti69@example.com,+917369486872,Central,Chhattisgarh,Raipur,P1098,Pressure Cooker,Home & Kitchen,LG,2,85107,30.0,119149.8,108936.82,10212.98,Cash,High,Corporate,3,5.0,No
ORD000186,2024-12-21,2024-12-23,CUST01920,Damini Sheth,Female,62,peter76@example.net,3833901856,East,West Bengal,Siliguri,P1002,Laptop,Electronics,Samsung,2,97030,10.0,174654.0,112700.06,61953.94,Cash,High,Premium,2,1.0,Yes
ORD000187,2023-04-06,2023-04-07,CUST01118,Siya Rastogi,Female,53,adeol@example.com,+913633220183,Central,Madhya Pradesh,Ujjain,P1051,Study Table,Furniture,Godrej,4,40806,5.0,155062.8,101498.52,53564.28,Credit Card,Critical,Regular,1,2.0,No
ORD000188,2023-10-31,2023-11-06,CUST02849,Lakshmi Chawla,Female,37,lupadhyay@example.com,+913782811625,North,Uttarakhand,Haridwar,P1142,Tennis Ball,Sports,Puma,5,15657,30.0,54799.5,52103.25,2696.25,Debit Card,Critical,Corporate,6,1.0,No
ORD000189,2025-01-24,2025-01-28,CUST01889,Arya Sarna,Female,44,pratyushsachar@example.org,6189513250,South,Kerala,Kochi,P1080,Kurta,Clothing,Samsung,6,22298,15.0,113719.8,89895.42,23824.38,Net Banking,Critical,Corporate,4,4.0,Yes
ORD000190,2022-10-13,2022-10-14,CUST01997,Chaitanya Samra,Male,63,vigwyatt@example.com,5581871867,Central,Madhya Pradesh,Bhopal,P1062,T-Shirt,Clothing,Sony,4,30661,5.0,116511.8,89104.8,27407.0,Net Banking,Critical,Regular,1,1.0,No
ORD000191,2025-01-10,2025-01-14,CUST03664,Vansha Dara,Female,56,lalbenjamin@example.net,07456764484,East,Bihar,Muzaffarpur,P1068,Jacket,Clothing,Cello,9,75347,10.0,610310.7,490190.4,120120.3,Cash,High,Premium,4,3.0,No
ORD000192,2024-03-02,2024-03-03,CUST00865,Naveen Dutt,Male,43,basuyatan@example.net,02788133805,West,Rajasthan,Jaipur,P1020,Power Bank,Electronics,HP,9,48319,30.0,304409.7,260399.07,44010.63,Cash,Low,Corporate,1,2.0,No
ORD000193,2022-12-15,2022-12-22,CUST03717,Nidhi Vora,Female,56,hsuri@example.com,5002327644,East,Bihar,Gaya,P1019,Power Bank,Electronics,LG,6,36934,20.0,177283.2,152025.48,25257.72,Net Banking,High,Premium,7,2.0,No
ORD000194,2024-08-14,2024-08-20,CUST01042,Jhalak Parmar,Female,53,voommen@example.net,3947170362,North,Haryana,Ambala,P1062,T-Shirt,Clothing,Sony,4,30661,15.0,104247.4,89104.8,15142.6,Credit Card,Medium,Regular,6,1.0,No
ORD000195,2022-02-03,2022-02-10,CUST00782,Unni D’Alia,Female,36,urvi76@example.org,9734551448,Central,Madhya Pradesh,Indore,P1127,Basketball,Sports,LG,9,54540,10.0,441774.0,273622.95,168151.05,UPI,Critical,Regular,7,1.0,No
ORD000196,2024-03-18,2024-03-20,CUST02044,Sudiksha Vaidya,Female,54,udarsh88@example.com,9777451525,North,Uttarakhand,Roorkee,P1137,Yoga Mat,Sports,Nike,9,89565,30.0,564259.5,680613.75,-116354.25,Cash,Critical,Premium,2,2.0,Yes
ORD000197,2025-05-31,2025-06-01,CUST00600,Jagvi Nagy,Female,60,vtaneja@example.com,+919074061492,North,Delhi,Dwarka,P1064,Jeans,Clothing,Apple,9,4617,30.0,29087.1,33570.27,-4483.17,Debit Card,Low,Corporate,1,4.0,No
ORD000198,2022-07-04,2022-07-08,CUST01809,Kashish Sule,Female,45,vanshalalla@example.com,+915530822866,Central,Chhattisgarh,Korba,P1054,TV Unit,Furniture,Sony,4,70322,10.0,253159.2,219334.4,33824.8,Cash,Low,Regular,4,1.0,No
ORD000199,2025-12-31,2026-01-06,CUST00010,Advik Palla,Male,27,bennathan@example.com,+917602889417,Central,Chhattisgarh,Korba,P1055,Coffee Table,Furniture,Dell,2,22143,15.0,37643.1,27878.78,9764.32,Credit Card,Critical,Regular,6,2.0,No
